ID_Transacao;Data;Cliente;Produto_Servico;Categoria;Quantidade;Valor_Unitario;Custo_Unitario;Qtd_Parcelas;Canal_Venda;Status
PRG-202509-020;05/09/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;126,60;3;Parceiros B2B;Pago
PRG-202509-021;28/09/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;1;400,00;128,33;12;Parceiros B2B;Pago
PRG-202509-022;09/09/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;126,91;2;E-commerce;Pago
PRG-202509-023;02/09/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;2;3200,00;1537,99;2;Parceiros B2B;Pago
PRG-202509-024;18/09/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1382,37;12;Parceiros B2B;Pago
PRG-202509-025;12/09/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;5;890,00;258,41;6;Venda Direta;Pago
PRG-202509-026;06/09/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1430,00;3;Venda Direta;Pago
PRG-202509-027;08/09/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;1;1250,00;395,71;3;Parceiros B2B;Pago
PRG-202509-028;08/09/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;1;3200,00;1486,28;2;E-commerce;Pago
PRG-202509-029;08/09/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1468,53;2;E-commerce;Cancelado
PRG-202509-030;22/09/2025;Nova Era Digital;PragmaSecurity Gateway;Software;3;890,00;271,32;6;Venda Direta;Pago
PRG-202509-031;01/09/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;1;3200,00;1538,93;12;Parceiros B2B;Pago
PRG-202509-032;23/09/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;1;890,00;242,92;6;Parceiros B2B;Pago
PRG-202509-033;08/09/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;2;400,00;113,04;12;E-commerce;Pendente
PRG-202509-034;09/09/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;1;3200,00;1422,86;12;Venda Direta;Pago
PRG-202509-035;28/09/2025;Nova Era Digital;PragmaSecurity Gateway;Software;5;890,00;262,42;12;Venda Direta;Pendente
PRG-202509-036;08/09/2025;Tech Soluções Globais;PragmaCloud Pro;Software;5;450,00;159,91;6;Parceiros B2B;Pago
PRG-202509-037;18/09/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;116,35;2;E-commerce;Pago
PRG-202509-038;02/09/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;4;890,00;263,44;3;Venda Direta;Pago
PRG-202509-039;29/09/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;1;890,00;228,58;6;Parceiros B2B;Pago
PRG-202509-040;15/09/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;361,21;6;E-commerce;Pago
PRG-202509-041;15/09/2025;Meta Metais;Suporte Técnico Premium;Serviço;1;400,00;116,77;3;E-commerce;Cancelado
PRG-202509-042;26/09/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;380,51;12;E-commerce;Pago
PRG-202509-043;06/09/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;3;1250,00;406,38;2;E-commerce;Pago
PRG-202509-044;19/09/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;2;1250,00;417,35;1;Venda Direta;Pago
PRG-202509-045;02/09/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;124,35;1;Venda Direta;Pago
PRG-202509-046;30/09/2025;Nova Era Digital;PragmaSecurity Gateway;Software;3;890,00;265,68;1;Venda Direta;Pendente
PRG-202509-047;05/09/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;5;890,00;263,50;3;Venda Direta;Pago
PRG-202509-048;22/09/2025;Banco Inova S.A.;PragmaCloud Pro;Software;5;450,00;140,30;2;Parceiros B2B;Pago
PRG-202509-049;29/09/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1282,90;2;Parceiros B2B;Pago
PRG-202509-050;26/09/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;113,93;6;Parceiros B2B;Pago
PRG-202509-051;08/09/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;1;1250,00;383,06;2;Venda Direta;Pago
PRG-202509-052;30/09/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1536,24;2;Venda Direta;Pendente
PRG-202509-053;02/09/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;373,46;1;Parceiros B2B;Pago
PRG-202509-054;19/09/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;2;890,00;269,30;2;E-commerce;Pago
PRG-202509-055;16/09/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;3;890,00;255,89;1;Parceiros B2B;Pago
PRG-202509-056;17/09/2025;Construtora Horizonte;PragmaAnalytics Enterprise;Software;1;1250,00;398,37;3;Venda Direta;Pago
PRG-202509-057;12/09/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;3;450,00;149,70;1;Parceiros B2B;Pago
PRG-202509-058;08/09/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;5;450,00;141,34;6;E-commerce;Pago
PRG-202509-059;23/09/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;108,04;6;E-commerce;Pendente
PRG-202509-060;18/09/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;2;1250,00;436,90;6;Venda Direta;Pago
PRG-202509-061;07/09/2025;Banco Inova S.A.;PragmaCloud Pro;Software;5;450,00;139,77;3;Venda Direta;Pago
PRG-202509-062;07/09/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;375,76;2;E-commerce;Pago
PRG-202509-063;30/09/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;2;1250,00;429,76;6;Venda Direta;Pago
PRG-202509-064;16/09/2025;Meta Metais;Suporte Técnico Premium;Serviço;1;400,00;121,90;2;Parceiros B2B;Pago
PRG-202509-065;01/09/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;1;1250,00;379,02;2;Venda Direta;Pago
PRG-202509-066;23/09/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;1;3200,00;1326,63;12;Venda Direta;Pendente
PRG-202509-067;06/09/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;110,40;3;Venda Direta;Pago
PRG-202509-068;17/09/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;1;400,00;119,72;1;Venda Direta;Pendente
PRG-202509-069;02/09/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;5;890,00;259,01;2;Parceiros B2B;Pago
PRG-202509-070;29/09/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;3;450,00;160,81;3;Venda Direta;Pago
PRG-202509-071;12/09/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;3;890,00;254,49;3;Parceiros B2B;Pago
PRG-202509-072;23/09/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;1;3200,00;1263,46;6;Parceiros B2B;Cancelado
PRG-202509-073;02/09/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1303,23;1;Venda Direta;Pago
PRG-202509-074;28/09/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;1;3200,00;1377,83;3;E-commerce;Pago
PRG-202509-075;12/09/2025;Banco Inova S.A.;PragmaCloud Pro;Software;5;450,00;156,85;1;Parceiros B2B;Pago
PRG-202509-076;25/09/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;121,11;1;Venda Direta;Pago
PRG-202509-077;28/09/2025;Nova Era Digital;PragmaSecurity Gateway;Software;2;890,00;259,05;6;Venda Direta;Pendente
PRG-202509-078;20/09/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;1;890,00;263,62;3;E-commerce;Pendente
PRG-202509-079;05/09/2025;Meta Metais;PragmaSecurity Gateway;Software;1;890,00;242,54;6;E-commerce;Pago
PRG-202509-080;10/09/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1536,11;12;Venda Direta;Pago
PRG-202509-081;28/09/2025;Construtora Horizonte;PragmaCloud Pro;Software;2;450,00;135,52;2;E-commerce;Pendente
PRG-202509-082;12/09/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1290,48;6;E-commerce;Pago
PRG-202509-083;10/09/2025;Banco Inova S.A.;PragmaCloud Pro;Software;3;450,00;164,88;3;E-commerce;Pago
PRG-202509-084;10/09/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;387,69;1;Venda Direta;Pago
PRG-202509-085;19/09/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;3;890,00;247,37;12;Venda Direta;Pago
PRG-202509-086;30/09/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;128,37;6;Venda Direta;Pago
PRG-202509-087;16/09/2025;Banco Inova S.A.;PragmaCloud Pro;Software;5;450,00;157,10;3;Venda Direta;Pago
PRG-202509-088;06/09/2025;Meta Metais;PragmaAnalytics Enterprise;Software;2;1250,00;438,01;2;E-commerce;Pago
PRG-202509-089;18/09/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;109,14;2;E-commerce;Pago
PRG-202509-090;21/09/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;365,53;12;Parceiros B2B;Pago
PRG-202509-091;14/09/2025;Tech Soluções Globais;PragmaCloud Pro;Software;2;450,00;161,27;6;E-commerce;Pago
PRG-202509-092;18/09/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;2;890,00;266,29;2;Venda Direta;Pago
PRG-202509-093;12/09/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;131,20;6;Parceiros B2B;Pago
PRG-202509-094;06/09/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;4;450,00;159,10;12;E-commerce;Pago
PRG-202509-095;21/09/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;5;890,00;238,15;12;Venda Direta;Pago
PRG-202509-096;25/09/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;386,87;12;Parceiros B2B;Pago
PRG-202509-097;14/09/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;2;3200,00;1419,97;2;Parceiros B2B;Pago
PRG-202509-098;04/09/2025;Meta Metais;Consultoria de Processos TI;Serviço;2;3200,00;1391,81;12;Venda Direta;Pago
PRG-202509-099;08/09/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;1;1250,00;434,48;2;E-commerce;Pago
PRG-202509-100;27/09/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;2;3200,00;1358,75;1;E-commerce;Pago
PRG-202509-101;13/09/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;1;3200,00;1406,92;1;E-commerce;Pago
PRG-202509-102;21/09/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;126,26;12;Parceiros B2B;Pago
PRG-202509-103;27/09/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;4;450,00;153,01;1;Parceiros B2B;Pendente
PRG-202509-104;14/09/2025;Logística Express Brasil;PragmaCloud Pro;Software;5;450,00;157,40;6;E-commerce;Pago
PRG-202509-105;06/09/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;1;1250,00;396,24;12;Parceiros B2B;Pago
PRG-202509-106;30/09/2025;Construtora Horizonte;PragmaCloud Pro;Software;2;450,00;164,16;12;Parceiros B2B;Pago
PRG-202509-107;27/09/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;3;1250,00;376,10;3;Parceiros B2B;Pago
PRG-202509-108;16/09/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;1;890,00;232,07;2;Parceiros B2B;Pago
PRG-202509-109;25/09/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;2;3200,00;1312,73;6;E-commerce;Pendente
PRG-202509-110;06/09/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;2;3200,00;1411,12;6;Venda Direta;Pago
PRG-202509-111;06/09/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;5;890,00;244,01;1;E-commerce;Pago
PRG-202509-112;16/09/2025;Meta Metais;PragmaCloud Pro;Software;4;450,00;148,59;1;E-commerce;Pendente
PRG-202509-113;21/09/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;5;890,00;252,75;1;E-commerce;Pendente
PRG-202509-114;10/09/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;1;450,00;158,17;12;Parceiros B2B;Pago
PRG-202509-115;18/09/2025;Meta Metais;PragmaAnalytics Enterprise;Software;1;1250,00;428,34;6;Parceiros B2B;Pago
PRG-202509-116;18/09/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;2;1250,00;428,63;6;Parceiros B2B;Pago
PRG-202509-117;10/09/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;111,72;3;Venda Direta;Pago
PRG-202509-118;17/09/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;1;450,00;162,07;12;Venda Direta;Pago
PRG-202509-119;05/09/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;4;450,00;144,88;2;Parceiros B2B;Pago
PRG-202509-120;04/09/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;382,21;6;Parceiros B2B;Pago
PRG-202509-121;05/09/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;3;450,00;155,03;3;Parceiros B2B;Cancelado
PRG-202509-122;16/09/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;111,85;2;E-commerce;Pago
PRG-202509-123;14/09/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;3;890,00;259,85;6;E-commerce;Pago
PRG-202509-124;23/09/2025;Meta Metais;Suporte Técnico Premium;Serviço;1;400,00;116,65;12;Venda Direta;Pago
PRG-202509-125;25/09/2025;Nova Era Digital;PragmaCloud Pro;Software;2;450,00;149,19;6;E-commerce;Pago
PRG-202509-126;26/09/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;434,66;1;E-commerce;Pago
PRG-202509-127;02/09/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;1;450,00;140,62;12;Parceiros B2B;Pago
PRG-202509-128;27/09/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;420,80;12;E-commerce;Pago
PRG-202509-129;13/09/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1443,89;6;Parceiros B2B;Pago
PRG-202509-130;25/09/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;2;890,00;250,51;2;E-commerce;Pago
PRG-202509-131;05/09/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;5;1250,00;410,94;12;Venda Direta;Pago
PRG-202509-132;24/09/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;4;1250,00;425,60;3;Parceiros B2B;Pago
PRG-202509-133;28/09/2025;Logística Express Brasil;PragmaCloud Pro;Software;2;450,00;163,09;6;E-commerce;Pago
PRG-202509-134;25/09/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;407,21;6;Parceiros B2B;Pendente
PRG-202509-135;06/09/2025;Meta Metais;PragmaCloud Pro;Software;5;450,00;159,39;3;Parceiros B2B;Cancelado
PRG-202509-136;07/09/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;1;3200,00;1402,35;3;E-commerce;Cancelado
PRG-202509-137;29/09/2025;Nova Era Digital;PragmaSecurity Gateway;Software;5;890,00;228,82;2;Parceiros B2B;Pago
PRG-202509-138;29/09/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;121,65;2;E-commerce;Pago
PRG-202509-139;18/09/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;2;890,00;251,64;6;Venda Direta;Pago
PRG-202509-140;12/09/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;3;890,00;247,92;12;Venda Direta;Pago
PRG-202509-141;21/09/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;2;3200,00;1302,27;6;Parceiros B2B;Pago
PRG-202509-142;18/09/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;2;400,00;129,59;1;Parceiros B2B;Pago
PRG-202509-143;25/09/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;2;450,00;152,98;6;Venda Direta;Pago
PRG-202509-144;27/09/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;3;890,00;228,02;1;Parceiros B2B;Pago
PRG-202509-145;21/09/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;2;3200,00;1377,17;6;Venda Direta;Pago
PRG-202510-001;25/10/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;1;450,00;138,12;12;Parceiros B2B;Pago
PRG-202510-002;16/10/2025;Meta Metais;Consultoria de Processos TI;Serviço;2;3200,00;1260,19;2;Parceiros B2B;Pago
PRG-202510-003;23/10/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;1;400,00;109,29;12;E-commerce;Pago
PRG-202510-004;03/10/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;1;890,00;240,46;2;Parceiros B2B;Pago
PRG-202510-005;25/10/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;388,22;1;Parceiros B2B;Pago
PRG-202510-006;28/10/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;121,83;12;Parceiros B2B;Pago
PRG-202510-007;05/10/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;2;890,00;234,94;6;E-commerce;Pago
PRG-202510-008;18/10/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;126,55;2;Parceiros B2B;Pendente
PRG-202510-009;09/10/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1449,47;3;Parceiros B2B;Pago
PRG-202510-010;06/10/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1449,86;3;E-commerce;Pago
PRG-202510-011;27/10/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;3;890,00;238,72;3;Parceiros B2B;Pago
PRG-202510-012;24/10/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;4;450,00;149,51;6;Parceiros B2B;Pago
PRG-202510-013;18/10/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;119,90;3;Parceiros B2B;Pago
PRG-202510-014;29/10/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;1;890,00;266,00;3;E-commerce;Pago
PRG-202510-015;16/10/2025;Nova Era Digital;PragmaCloud Pro;Software;5;450,00;154,29;6;Venda Direta;Pago
PRG-202510-016;07/10/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1531,20;3;Parceiros B2B;Pago
PRG-202510-017;15/10/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1443,60;3;Parceiros B2B;Pago
PRG-202510-018;05/10/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;3;890,00;266,59;12;Parceiros B2B;Pago
PRG-202510-019;06/10/2025;Tech Soluções Globais;PragmaCloud Pro;Software;3;450,00;157,28;2;Parceiros B2B;Pago
PRG-202510-020;31/10/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;130,34;2;E-commerce;Pago
PRG-202510-021;21/10/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;4;890,00;256,82;6;Parceiros B2B;Pago
PRG-202510-022;04/10/2025;Varejo Total S.A.;PragmaCloud Pro;Software;1;450,00;160,61;2;E-commerce;Pago
PRG-202510-023;16/10/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;110,94;2;Parceiros B2B;Pago
PRG-202510-024;01/10/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;1;890,00;260,20;12;Venda Direta;Pago
PRG-202510-025;28/10/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;130,09;3;E-commerce;Pago
PRG-202510-026;31/10/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;1;450,00;156,05;1;Parceiros B2B;Pago
PRG-202510-027;24/10/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1468,82;2;Venda Direta;Pendente
PRG-202510-028;19/10/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;2;890,00;267,42;12;E-commerce;Pago
PRG-202510-029;24/10/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;4;1250,00;390,15;12;Parceiros B2B;Pago
PRG-202510-030;05/10/2025;Nova Era Digital;PragmaSecurity Gateway;Software;2;890,00;233,34;3;E-commerce;Pago
PRG-202510-031;26/10/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;1;890,00;274,38;1;Venda Direta;Pago
PRG-202510-032;27/10/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;1;890,00;234,67;6;Parceiros B2B;Pago
PRG-202510-033;25/10/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;2;400,00;129,20;1;Parceiros B2B;Pago
PRG-202510-034;18/10/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;5;450,00;147,83;1;E-commerce;Pago
PRG-202510-035;28/10/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1491,39;3;E-commerce;Pago
PRG-202510-036;07/10/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;5;450,00;159,99;12;E-commerce;Pago
PRG-202510-037;21/10/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;125,29;6;Venda Direta;Pago
PRG-202510-038;14/10/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;111,66;3;E-commerce;Pago
PRG-202510-039;26/10/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;1;890,00;227,79;12;Venda Direta;Pago
PRG-202510-040;23/10/2025;Meta Metais;Consultoria de Processos TI;Serviço;2;3200,00;1529,10;6;Parceiros B2B;Pago
PRG-202510-041;08/10/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;4;890,00;268,33;6;Venda Direta;Pago
PRG-202510-042;17/10/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;377,96;2;E-commerce;Pendente
PRG-202510-043;04/10/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;4;450,00;153,67;1;E-commerce;Pago
PRG-202510-044;16/10/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;2;890,00;238,18;2;E-commerce;Pago
PRG-202510-045;06/10/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1436,00;2;Parceiros B2B;Pago
PRG-202510-046;14/10/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1453,05;6;Venda Direta;Pago
PRG-202510-047;20/10/2025;Construtora Horizonte;PragmaAnalytics Enterprise;Software;1;1250,00;378,32;2;Parceiros B2B;Pendente
PRG-202510-048;16/10/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;1;1250,00;434,03;3;Parceiros B2B;Pago
PRG-202510-049;31/10/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1493,05;2;Venda Direta;Pago
PRG-202510-050;03/10/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;125,17;3;Parceiros B2B;Pago
PRG-202510-051;18/10/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;2;890,00;252,04;2;Venda Direta;Pago
PRG-202510-052;09/10/2025;Meta Metais;PragmaCloud Pro;Software;4;450,00;135,83;3;E-commerce;Pago
PRG-202510-053;13/10/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;117,97;3;Venda Direta;Pago
